transaction_id,datetime,amount,ref_code
LW24090152592,1/9/2024 12:48,491,Z003
LW24090452593,4/9/2024 09:30,318,Z007
LW24090152594,1/9/2024 12:48,164,Z003
LW24090452595,4/9/2024 09:30,139,Z008
LW24090252596,2/9/2024 13:02,237,Z008
LW24090352597,3/9/2024 16:31,373,Z007
LW24090152598,1/9/2024 12:48,32,Z003
LW24090252599,2/9/2024 13:02,401,Z003
LW24090552600,5/9/2024 18:57,48,Z008
LW24090452601,4/9/2024 09:30,335,Z003
LW24090452602,4/9/2024 09:30,175,Z008
LW24090152603,1/9/2024 12:48,199,Z001
LW24090352604,3/9/2024 16:31,357,Z001
LW24090552605,5/9/2024 18:57,403,Z007
LW24090352606,3/9/2024 16:31,457,Z007
LW24090352607,3/9/2024 16:31,254,Z003
LW24090452608,4/9/2024 09:30,32,Z008
LW24090152609,1/9/2024 12:48,262,Z003
LW24090152610,1/9/2024 12:48,88,Z008
LW24090552611,5/9/2024 18:57,196,Z003
LW24090252612,2/9/2024 13:02,415,Z007
LW24090152613,1/9/2024 12:48,87,Z003
LW24090452614,4/9/2024 09:30,358,Z001
LW24090552615,5/9/2024 18:57,243,Z008
LW24090252616,2/9/2024 13:02,144,Z007
LW24090152617,1/9/2024 12:48,403,Z001
LW24090352618,3/9/2024 16:31,498,Z008
LW24090352619,3/9/2024 16:31,274,Z008
LW24090552620,5/9/2024 18:57,462,Z003
LW24090152621,1/9/2024 12:48,372,Z007
LW24090552622,5/9/2024 18:57,366,Z003
LW24090452623,4/9/2024 09:30,194,Z007
LW24090252624,2/9/2024 13:02,25,Z003
LW24090152625,1/9/2024 12:48,480,Z007
LW24090552626,5/9/2024 18:57,244,Z007
LW24090352627,3/9/2024 16:31,403,Z007
LW24090352628,3/9/2024 16:31,499,Z001
LW24090552629,5/9/2024 18:57,122,Z001
LW24090452630,4/9/2024 09:30,234,Z003
LW24090452631,4/9/2024 09:30,336,Z007
LW24090352632,3/9/2024 16:31,364,Z007
LW24090452633,4/9/2024 09:30,199,Z008
LW24090152634,1/9/2024 12:48,145,Z001
LW24090452635,4/9/2024 09:30,328,Z001
LW24090352636,3/9/2024 16:31,34,Z001
LW24090552637,5/9/2024 18:57,329,Z008
LW24090152638,1/9/2024 12:48,396,Z003
LW24090552639,5/9/2024 18:57,66,Z007
LW24090152640,1/9/2024 12:48,98,Z007
LW24090252641,2/9/2024 13:02,249,Z001
LW24090352642,3/9/2024 16:31,353,Z003
LW24090452643,4/9/2024 09:30,370,Z001
LW24090152644,1/9/2024 12:48,400,Z008
LW24090552645,5/9/2024 18:57,15,Z003
LW24090552646,5/9/2024 18:57,296,Z001
LW24090352647,3/9/2024 16:31,469,Z003
LW24090152648,1/9/2024 12:48,246,Z007
LW24090252649,2/9/2024 13:02,249,Z007
LW24090252650,2/9/2024 13:02,131,Z003
LW24090152651,1/9/2024 12:48,147,Z008
LW24090152652,1/9/2024 12:48,138,Z007
LW24090452653,4/9/2024 09:30,427,Z001
LW24090352654,3/9/2024 16:31,170,Z007
LW24090452655,4/9/2024 09:30,220,Z007
LW24090552656,5/9/2024 18:57,208,Z008
LW24090552657,5/9/2024 18:57,87,Z008
LW24090152658,1/9/2024 12:48,90,Z001
LW24090552659,5/9/2024 18:57,106,Z007
LW24090352660,3/9/2024 16:31,343,Z007
LW24090252661,2/9/2024 13:02,298,Z008
LW24090152662,1/9/2024 12:48,65,Z007
LW24090252663,2/9/2024 13:02,490,Z008
LW24090452664,4/9/2024 09:30,442,Z003
LW24090252665,2/9/2024 13:02,450,Z003
LW24090452666,4/9/2024 09:30,497,Z003
LW24090452667,4/9/2024 09:30,98,Z001
LW24090552668,5/9/2024 18:57,471,Z008
LW24090152669,1/9/2024 12:48,444,Z001
LW24090252670,2/9/2024 13:02,26,Z003
LW24090252671,2/9/2024 13:02,475,Z003
LW24090352672,3/9/2024 16:31,429,Z001
LW24090552673,5/9/2024 18:57,25,Z007
LW24090352674,3/9/2024 16:31,296,Z007
LW24090352675,3/9/2024 16:31,468,Z008
LW24090252676,2/9/2024 13:02,407,Z007
LW24090152677,1/9/2024 12:48,171,Z003
LW24090552678,5/9/2024 18:57,339,Z007
LW24090252679,2/9/2024 13:02,480,Z003
LW24090252680,2/9/2024 13:02,348,Z008
LW24090452681,4/9/2024 09:30,438,Z003
LW24090552682,5/9/2024 18:57,295,Z008
LW24090152683,1/9/2024 12:48,215,Z003
LW24090552684,5/9/2024 18:57,55,Z003
LW24090452685,4/9/2024 09:30,360,Z001
LW24090352686,3/9/2024 16:31,413,Z001
LW24090252687,2/9/2024 13:02,59,Z001
LW24090152688,1/9/2024 12:48,185,Z003
LW24090152689,1/9/2024 12:48,408,Z003
LW24090352690,3/9/2024 16:31,224,Z007
LW24090552691,5/9/2024 18:57,132,Z007
LW24090152692,1/9/2024 12:48,32,Z007
LW24090152693,1/9/2024 12:48,11,Z007
LW24090452694,4/9/2024 09:30,165,Z008
LW24090352695,3/9/2024 16:31,248,Z001
LW24090252696,2/9/2024 13:02,11,Z007
LW24090252697,2/9/2024 13:02,299,Z003
LW24090252698,2/9/2024 13:02,389,Z008
LW24090552699,5/9/2024 18:57,237,Z003
LW24090152700,1/9/2024 12:48,231,Z003
LW24090452701,4/9/2024 09:30,114,Z007
LW24090152702,1/9/2024 12:48,484,Z007
LW24090352703,3/9/2024 16:31,283,Z003
LW24090552704,5/9/2024 18:57,265,Z003
LW24090252705,2/9/2024 13:02,410,Z008
LW24090252706,2/9/2024 13:02,371,Z003
LW24090452707,4/9/2024 09:30,18,Z001
LW24090352708,3/9/2024 16:31,397,Z003
LW24090252709,2/9/2024 13:02,498,Z001
LW24090352710,3/9/2024 16:31,109,Z003
LW24090352711,3/9/2024 16:31,72,Z007
LW24090152712,1/9/2024 12:48,172,Z001
LW24090252713,2/9/2024 13:02,480,Z003
LW24090152714,1/9/2024 12:48,202,Z001
LW24090452715,4/9/2024 09:30,331,Z008
LW24090352716,3/9/2024 16:31,100,Z003
LW24090252717,2/9/2024 13:02,252,Z007
LW24090152718,1/9/2024 12:48,351,Z003
LW24090152719,1/9/2024 12:48,28,Z003
LW24090152720,1/9/2024 12:48,74,Z001
LW24090152721,1/9/2024 12:48,466,Z003
LW24090452722,4/9/2024 09:30,273,Z008
LW24090252723,2/9/2024 13:02,299,Z007
LW24090152724,1/9/2024 12:48,497,Z007
LW24090452725,4/9/2024 09:30,322,Z001
LW24090552726,5/9/2024 18:57,142,Z007
LW24090152727,1/9/2024 12:48,71,Z003
LW24090352728,3/9/2024 16:31,192,Z003
LW24090152729,1/9/2024 12:48,400,Z001
LW24090352730,3/9/2024 16:31,165,Z003
LW24090252731,2/9/2024 13:02,245,Z001
LW24090352732,3/9/2024 16:31,415,Z001
LW24090252733,2/9/2024 13:02,137,Z001
LW24090552734,5/9/2024 18:57,265,Z003
LW24090552735,5/9/2024 18:57,188,Z003
LW24090252736,2/9/2024 13:02,466,Z001
LW24090552737,5/9/2024 18:57,426,Z003
LW24090152738,1/9/2024 12:48,70,Z007
LW24090152739,1/9/2024 12:48,116,Z003
LW24090152740,1/9/2024 12:48,442,Z001
LW24090152741,1/9/2024 12:48,100,Z001
LW24090352742,3/9/2024 16:31,293,Z008
LW24090352743,3/9/2024 16:31,308,Z001
LW24090452744,4/9/2024 09:30,164,Z001
LW24090552745,5/9/2024 18:57,298,Z001
LW24090452746,4/9/2024 09:30,98,Z008
LW24090552747,5/9/2024 18:57,397,Z001
LW24090452748,4/9/2024 09:30,170,Z001
LW24090352749,3/9/2024 16:31,196,Z008
LW24090152750,1/9/2024 12:48,366,Z001
LW24090352751,3/9/2024 16:31,310,Z001
LW24090152752,1/9/2024 12:48,290,Z003
LW24090152753,1/9/2024 12:48,214,Z003
LW24090252754,2/9/2024 13:02,339,Z008
LW24090252755,2/9/2024 13:02,468,Z008
LW24090252756,2/9/2024 13:02,222,Z008
LW24090252757,2/9/2024 13:02,478,Z007
LW24090352758,3/9/2024 16:31,368,Z007
LW24090452759,4/9/2024 09:30,112,Z003
LW24090252760,2/9/2024 13:02,254,Z001
LW24090152761,1/9/2024 12:48,419,Z001
LW24090252762,2/9/2024 13:02,125,Z007
LW24090352763,3/9/2024 16:31,151,Z001
LW24090352764,3/9/2024 16:31,439,Z001
LW24090352765,3/9/2024 16:31,261,Z001
LW24090352766,3/9/2024 16:31,204,Z001
LW24090352767,3/9/2024 16:31,379,Z007
LW24090352768,3/9/2024 16:31,31,Z003
LW24090152769,1/9/2024 12:48,216,Z007
LW24090552770,5/9/2024 18:57,189,Z001
LW24090152771,1/9/2024 12:48,339,Z001
LW24090152772,1/9/2024 12:48,382,Z007
LW24090352773,3/9/2024 16:31,284,Z001
LW24090152774,1/9/2024 12:48,277,Z003
LW24090452775,4/9/2024 09:30,112,Z001
LW24090252776,2/9/2024 13:02,220,Z008
LW24090152777,1/9/2024 12:48,348,Z001
LW24090452778,4/9/2024 09:30,34,Z001
LW24090252779,2/9/2024 13:02,252,Z003
LW24090552780,5/9/2024 18:57,116,Z003
LW24090452781,4/9/2024 09:30,422,Z007
LW24090252782,2/9/2024 13:02,324,Z003
LW24090352783,3/9/2024 16:31,200,Z003
LW24090152784,1/9/2024 12:48,459,Z008
LW24090552785,5/9/2024 18:57,289,Z008
LW24090352786,3/9/2024 16:31,150,Z003
LW24090552787,5/9/2024 18:57,313,Z003
LW24090252788,2/9/2024 13:02,45,Z008
LW24090452789,4/9/2024 09:30,481,Z007
LW24090352790,3/9/2024 16:31,498,Z001
LW24090152791,1/9/2024 12:48,148,Z001
LW24090152792,1/9/2024 12:48,157,Z003
LW24090152793,1/9/2024 12:48,283,Z007
LW24090552794,5/9/2024 18:57,63,Z008
LW24090152795,1/9/2024 12:48,415,Z007
LW24090352796,3/9/2024 16:31,156,Z001
LW24090152797,1/9/2024 12:48,168,Z008
LW24090552798,5/9/2024 18:57,201,Z007
LW24090152799,1/9/2024 12:48,70,Z001
LW24090252800,2/9/2024 13:02,294,Z007
LW24090352801,3/9/2024 16:31,74,Z001
LW24090452802,4/9/2024 09:30,182,Z001
LW24090252803,2/9/2024 13:02,93,Z008
LW24090252804,2/9/2024 13:02,193,Z008
LW24090352805,3/9/2024 16:31,204,Z008
LW24090252806,2/9/2024 13:02,467,Z001
LW24090252807,2/9/2024 13:02,20,Z001
LW24090552808,5/9/2024 18:57,486,Z008
LW24090252809,2/9/2024 13:02,48,Z008
LW24090252810,2/9/2024 13:02,234,Z008
LW24090352811,3/9/2024 16:31,178,Z007
LW24090552812,5/9/2024 18:57,186,Z007
LW24090252813,2/9/2024 13:02,94,Z007
LW24090252814,2/9/2024 13:02,258,Z008
LW24090152815,1/9/2024 12:48,46,Z007
LW24090252816,2/9/2024 13:02,452,Z007
LW24090352817,3/9/2024 16:31,367,Z001
LW24090352818,3/9/2024 16:31,493,Z001
LW24090152819,1/9/2024 12:48,59,Z007
LW24090552820,5/9/2024 18:57,102,Z003
LW24090352821,3/9/2024 16:31,170,Z008
LW24090352822,3/9/2024 16:31,69,Z007
LW24090352823,3/9/2024 16:31,441,Z001
LW24090552824,5/9/2024 18:57,44,Z008
LW24090252825,2/9/2024 13:02,449,Z008
LW24090452826,4/9/2024 09:30,206,Z008
LW24090352827,3/9/2024 16:31,38,Z008
LW24090552828,5/9/2024 18:57,454,Z003
LW24090252829,2/9/2024 13:02,410,Z001
LW24090152830,1/9/2024 12:48,235,Z001
LW24090452831,4/9/2024 09:30,366,Z003
LW24090352832,3/9/2024 16:31,115,Z003
LW24090252833,2/9/2024 13:02,219,Z007
LW24090452834,4/9/2024 09:30,131,Z003
LW24090552835,5/9/2024 18:57,316,Z003
LW24090352836,3/9/2024 16:31,279,Z007
LW24090552837,5/9/2024 18:57,147,Z001
LW24090352838,3/9/2024 16:31,460,Z007
LW24090152839,1/9/2024 12:48,419,Z001
LW24090452840,4/9/2024 09:30,462,Z001
LW24090352841,3/9/2024 16:31,487,Z001
LW24090452842,4/9/2024 09:30,400,Z007
LW24090152843,1/9/2024 12:48,73,Z001
LW24090252844,2/9/2024 13:02,485,Z008
LW24090152845,1/9/2024 12:48,79,Z008
LW24090152846,1/9/2024 12:48,372,Z003
LW24090152847,1/9/2024 12:48,399,Z007
LW24090552848,5/9/2024 18:57,240,Z008
LW24090252849,2/9/2024 13:02,186,Z007
LW24090252850,2/9/2024 13:02,413,Z007
LW24090152851,1/9/2024 12:48,463,Z001
LW24090352852,3/9/2024 16:31,92,Z008
LW24090552853,5/9/2024 18:57,59,Z007
LW24090552854,5/9/2024 18:57,11,Z007
LW24090352855,3/9/2024 16:31,378,Z008
LW24090452856,4/9/2024 09:30,468,Z001
LW24090452857,4/9/2024 09:30,374,Z007
LW24090352858,3/9/2024 16:31,174,Z003
LW24090452859,4/9/2024 09:30,84,Z001
LW24090552860,5/9/2024 18:57,44,Z008
LW24090152861,1/9/2024 12:48,389,Z003
LW24090252862,2/9/2024 13:02,450,Z007
LW24090152863,1/9/2024 12:48,243,Z007
LW24090152864,1/9/2024 12:48,175,Z008
LW24090252865,2/9/2024 13:02,292,Z003
LW24090252866,2/9/2024 13:02,252,Z001
LW24090452867,4/9/2024 09:30,164,Z007
LW24090452868,4/9/2024 09:30,368,Z001
LW24090352869,3/9/2024 16:31,309,Z008
LW24090152870,1/9/2024 12:48,473,Z003
LW24090352871,3/9/2024 16:31,85,Z008
LW24090552872,5/9/2024 18:57,412,Z003
LW24090252873,2/9/2024 13:02,358,Z007
LW24090152874,1/9/2024 12:48,282,Z001
LW24090352875,3/9/2024 16:31,230,Z007
LW24090452876,4/9/2024 09:30,12,Z007
LW24090552877,5/9/2024 18:57,417,Z007
LW24090152878,1/9/2024 12:48,138,Z007
LW24090352879,3/9/2024 16:31,46,Z003
LW24090152880,1/9/2024 12:48,262,Z008
LW24090152881,1/9/2024 12:48,458,Z008
LW24090352882,3/9/2024 16:31,14,Z003
LW24090252883,2/9/2024 13:02,70,Z008
LW24090452884,4/9/2024 09:30,199,Z008
LW24090252885,2/9/2024 13:02,222,Z008
LW24090352886,3/9/2024 16:31,93,Z001
LW24090452887,4/9/2024 09:30,243,Z007
LW24090152888,1/9/2024 12:48,458,Z007
LW24090152889,1/9/2024 12:48,405,Z003
LW24090252890,2/9/2024 13:02,422,Z008
LW24090552891,5/9/2024 18:57,211,Z007
LW24090552892,5/9/2024 18:57,457,Z003
LW24090352893,3/9/2024 16:31,482,Z001
LW24090352894,3/9/2024 16:31,23,Z007
LW24090552895,5/9/2024 18:57,189,Z001
LW24090152896,1/9/2024 12:48,111,Z003
LW24090552897,5/9/2024 18:57,220,Z003
LW24090352898,3/9/2024 16:31,380,Z001
LW24090452899,4/9/2024 09:30,122,Z001
LW24090552900,5/9/2024 18:57,119,Z008
LW24090152901,1/9/2024 12:48,169,Z003
LW24090552902,5/9/2024 18:57,174,Z003
LW24090152903,1/9/2024 12:48,443,Z001
LW24090252904,2/9/2024 13:02,153,Z003
LW24090252905,2/9/2024 13:02,370,Z001
LW24090152906,1/9/2024 12:48,86,Z001
LW24090352907,3/9/2024 16:31,477,Z008
LW24090252908,2/9/2024 13:02,354,Z007
LW24090452909,4/9/2024 09:30,106,Z001
LW24090452910,4/9/2024 09:30,76,Z008
LW24090552911,5/9/2024 18:57,140,Z001
LW24090552912,5/9/2024 18:57,37,Z003
LW24090452913,4/9/2024 09:30,227,Z008
LW24090152914,1/9/2024 12:48,42,Z001
LW24090452915,4/9/2024 09:30,289,Z003
LW24090552916,5/9/2024 18:57,94,Z003
LW24090452917,4/9/2024 09:30,76,Z007
LW24090352918,3/9/2024 16:31,294,Z008
LW24090552919,5/9/2024 18:57,269,Z007
LW24090152920,1/9/2024 12:48,204,Z001
LW24090352921,3/9/2024 16:31,71,Z001
LW24090252922,2/9/2024 13:02,383,Z007
LW24090452923,4/9/2024 09:30,281,Z008
LW24090252924,2/9/2024 13:02,70,Z008
LW24090152925,1/9/2024 12:48,248,Z003
LW24090452926,4/9/2024 09:30,273,Z008
LW24090452927,4/9/2024 09:30,155,Z007
LW24090152928,1/9/2024 12:48,216,Z007
LW24090152929,1/9/2024 12:48,444,Z001
LW24090252930,2/9/2024 13:02,449,Z007
LW24090452931,4/9/2024 09:30,338,Z008
LW24090552932,5/9/2024 18:57,201,Z007
LW24090552933,5/9/2024 18:57,438,Z007
LW24090452934,4/9/2024 09:30,65,Z003
LW24090252935,2/9/2024 13:02,378,Z008
LW24090352936,3/9/2024 16:31,175,Z001
LW24090252937,2/9/2024 13:02,413,Z003
LW24090252938,2/9/2024 13:02,385,Z007
LW24090352939,3/9/2024 16:31,496,Z007
LW24090352940,3/9/2024 16:31,404,Z007
LW24090452941,4/9/2024 09:30,164,Z001
LW24090452942,4/9/2024 09:30,369,Z008
LW24090352943,3/9/2024 16:31,72,Z007
LW24090352944,3/9/2024 16:31,150,Z007
LW24090452945,4/9/2024 09:30,58,Z003
LW24090252946,2/9/2024 13:02,140,Z007
LW24090252947,2/9/2024 13:02,199,Z001
LW24090352948,3/9/2024 16:31,420,Z008
LW24090452949,4/9/2024 09:30,378,Z003
LW24090352950,3/9/2024 16:31,131,Z007
LW24090452951,4/9/2024 09:30,257,Z008
LW24090352952,3/9/2024 16:31,253,Z003
LW24090552953,5/9/2024 18:57,376,Z003
LW24090452954,4/9/2024 09:30,11,Z007
LW24090452955,4/9/2024 09:30,191,Z001
LW24090452956,4/9/2024 09:30,257,Z007
LW24090552957,5/9/2024 18:57,124,Z003
LW24090152958,1/9/2024 12:48,326,Z007
LW24090152959,1/9/2024 12:48,294,Z007
LW24090452960,4/9/2024 09:30,454,Z008
LW24090252961,2/9/2024 13:02,477,Z001
LW24090152962,1/9/2024 12:48,386,Z001
LW24090252963,2/9/2024 13:02,191,Z008
LW24090452964,4/9/2024 09:30,341,Z001
LW24090352965,3/9/2024 16:31,107,Z007
LW24090452966,4/9/2024 09:30,248,Z008
LW24090152967,1/9/2024 12:48,80,Z001
LW24090452968,4/9/2024 09:30,485,Z003
LW24090452969,4/9/2024 09:30,29,Z008
LW24090552970,5/9/2024 18:57,249,Z007
LW24090552971,5/9/2024 18:57,294,Z008
LW24090352972,3/9/2024 16:31,484,Z003
LW24090452973,4/9/2024 09:30,183,Z003
LW24090252974,2/9/2024 13:02,34,Z003
LW24090252975,2/9/2024 13:02,260,Z001
LW24090352976,3/9/2024 16:31,355,Z008
LW24090252977,2/9/2024 13:02,77,Z007
LW24090152978,1/9/2024 12:48,470,Z003
LW24090352979,3/9/2024 16:31,137,Z008
LW24090552980,5/9/2024 18:57,71,Z001
LW24090352981,3/9/2024 16:31,447,Z001
LW24090152982,1/9/2024 12:48,391,Z003
LW24090352983,3/9/2024 16:31,310,Z003
LW24090452984,4/9/2024 09:30,142,Z003
LW24090352985,3/9/2024 16:31,158,Z003
LW24090152986,1/9/2024 12:48,56,Z007
LW24090452987,4/9/2024 09:30,260,Z003
LW24090452988,4/9/2024 09:30,211,Z007
LW24090252989,2/9/2024 13:02,489,Z001
LW24090152990,1/9/2024 12:48,425,Z007
LW24090452991,4/9/2024 09:30,427,Z001
LW24090152992,1/9/2024 12:48,403,Z003
LW24090252993,2/9/2024 13:02,110,Z001
LW24090452994,4/9/2024 09:30,237,Z001
LW24090452995,4/9/2024 09:30,413,Z007
LW24090452996,4/9/2024 09:30,120,Z003
LW24090252997,2/9/2024 13:02,66,Z008
LW24090552998,5/9/2024 18:57,79,Z007
LW24090352999,3/9/2024 16:31,481,Z007
LW24090353000,3/9/2024 16:31,240,Z001
LW24090153001,1/9/2024 12:48,11,Z008
LW24090353002,3/9/2024 16:31,146,Z001
LW24090153003,1/9/2024 12:48,296,Z001
LW24090353004,3/9/2024 16:31,108,Z008
LW24090553005,5/9/2024 18:57,496,Z008
LW24090553006,5/9/2024 18:57,218,Z003
LW24090253007,2/9/2024 13:02,208,Z007
LW24090153008,1/9/2024 12:48,65,Z008
LW24090253009,2/9/2024 13:02,85,Z003
LW24090253010,2/9/2024 13:02,74,Z001
LW24090353011,3/9/2024 16:31,489,Z008
LW24090153012,1/9/2024 12:48,238,Z008
LW24090453013,4/9/2024 09:30,113,Z008
LW24090253014,2/9/2024 13:02,396,Z001
LW24090353015,3/9/2024 16:31,377,Z007
LW24090453016,4/9/2024 09:30,395,Z008
LW24090153017,1/9/2024 12:48,88,Z008
LW24090453018,4/9/2024 09:30,399,Z007
LW24090153019,1/9/2024 12:48,275,Z008
LW24090453020,4/9/2024 09:30,106,Z003
LW24090153021,1/9/2024 12:48,32,Z003
LW24090153022,1/9/2024 12:48,269,Z008
LW24090153023,1/9/2024 12:48,356,Z008
LW24090353024,3/9/2024 16:31,251,Z003
LW24090253025,2/9/2024 13:02,73,Z008
LW24090353026,3/9/2024 16:31,222,Z001
LW24090253027,2/9/2024 13:02,265,Z008
LW24090453028,4/9/2024 09:30,411,Z003
LW24090553029,5/9/2024 18:57,437,Z008
LW24090253030,2/9/2024 13:02,108,Z008
LW24090453031,4/9/2024 09:30,411,Z001
LW24090153032,1/9/2024 12:48,249,Z003
LW24090353033,3/9/2024 16:31,434,Z001
LW24090453034,4/9/2024 09:30,382,Z001
LW24090253035,2/9/2024 13:02,400,Z007
LW24090553036,5/9/2024 18:57,274,Z008
LW24090153037,1/9/2024 12:48,205,Z008
LW24090353038,3/9/2024 16:31,464,Z003
LW24090553039,5/9/2024 18:57,247,Z001
LW24090253040,2/9/2024 13:02,64,Z008
LW24090353041,3/9/2024 16:31,444,Z007
LW24090253042,2/9/2024 13:02,457,Z001
LW24090253043,2/9/2024 13:02,76,Z007
LW24090453044,4/9/2024 09:30,322,Z003
LW24090153045,1/9/2024 12:48,493,Z003
LW24090453046,4/9/2024 09:30,498,Z008
LW24090153047,1/9/2024 12:48,13,Z008
LW24090353048,3/9/2024 16:31,314,Z001
LW24090453049,4/9/2024 09:30,342,Z007
LW24090253050,2/9/2024 13:02,12,Z008
LW24090353051,3/9/2024 16:31,384,Z007
LW24090153052,1/9/2024 12:48,347,Z003
LW24090153053,1/9/2024 12:48,159,Z003
LW24090253054,2/9/2024 13:02,445,Z001
LW24090153055,1/9/2024 12:48,227,Z008
LW24090453056,4/9/2024 09:30,378,Z007
LW24090153057,1/9/2024 12:48,111,Z008
LW24090553058,5/9/2024 18:57,493,Z001
LW24090453059,4/9/2024 09:30,453,Z001
LW24090453060,4/9/2024 09:30,114,Z008
LW24090253061,2/9/2024 13:02,323,Z001
LW24090453062,4/9/2024 09:30,172,Z008
LW24090253063,2/9/2024 13:02,269,Z001
LW24090153064,1/9/2024 12:48,74,Z008
LW24090353065,3/9/2024 16:31,367,Z003
LW24090253066,2/9/2024 13:02,488,Z008
LW24090153067,1/9/2024 12:48,235,Z003
LW24090453068,4/9/2024 09:30,408,Z008
LW24090153069,1/9/2024 12:48,274,Z001
LW24090353070,3/9/2024 16:31,51,Z007
LW24090453071,4/9/2024 09:30,444,Z001
LW24090153072,1/9/2024 12:48,354,Z008
LW24090453073,4/9/2024 09:30,193,Z003
LW24090353074,3/9/2024 16:31,343,Z007
LW24090553075,5/9/2024 18:57,190,Z008
LW24090153076,1/9/2024 12:48,308,Z008
LW24090253077,2/9/2024 13:02,401,Z008
LW24090353078,3/9/2024 16:31,163,Z003
LW24090253079,2/9/2024 13:02,493,Z003
LW24090153080,1/9/2024 12:48,79,Z001
LW24090153081,1/9/2024 12:48,444,Z001
LW24090453082,4/9/2024 09:30,237,Z007
LW24090553083,5/9/2024 18:57,262,Z008
LW24090153084,1/9/2024 12:48,235,Z008
LW24090253085,2/9/2024 13:02,329,Z008
LW24090453086,4/9/2024 09:30,351,Z007
LW24090153087,1/9/2024 12:48,106,Z001
LW24090553088,5/9/2024 18:57,346,Z007
LW24090153089,1/9/2024 12:48,498,Z008
LW24090453090,4/9/2024 09:30,282,Z003
LW24090353091,3/9/2024 16:31,345,Z008
LW24090153092,1/9/2024 12:48,261,Z008
LW24090353093,3/9/2024 16:31,138,Z001
LW24090453094,4/9/2024 09:30,64,Z001
LW24090253095,2/9/2024 13:02,187,Z008
LW24090153096,1/9/2024 12:48,476,Z001
LW24090153097,1/9/2024 12:48,282,Z008
LW24090453098,4/9/2024 09:30,370,Z001
LW24090453099,4/9/2024 09:30,372,Z008
LW24090553100,5/9/2024 18:57,263,Z003
LW24090353101,3/9/2024 16:31,325,Z007
LW24090253102,2/9/2024 13:02,184,Z001
LW24090153103,1/9/2024 12:48,297,Z007
LW24090353104,3/9/2024 16:31,409,Z007
LW24090153105,1/9/2024 12:48,23,Z003
LW24090153106,1/9/2024 12:48,310,Z003
LW24090253107,2/9/2024 13:02,363,Z001
LW24090253108,2/9/2024 13:02,66,Z008
LW24090453109,4/9/2024 09:30,389,Z001
LW24090553110,5/9/2024 18:57,443,Z001
LW24090153111,1/9/2024 12:48,221,Z008
LW24090353112,3/9/2024 16:31,310,Z007
LW24090553113,5/9/2024 18:57,304,Z007
LW24090553114,5/9/2024 18:57,461,Z001
LW24090353115,3/9/2024 16:31,144,Z008
LW24090553116,5/9/2024 18:57,121,Z008
LW24090453117,4/9/2024 09:30,324,Z003
LW24090253118,2/9/2024 13:02,360,Z003
LW24090353119,3/9/2024 16:31,171,Z003
LW24090453120,4/9/2024 09:30,317,Z001
LW24090353121,3/9/2024 16:31,106,Z003
LW24090553122,5/9/2024 18:57,404,Z003
LW24090153123,1/9/2024 12:48,419,Z001
LW24090353124,3/9/2024 16:31,263,Z001
LW24090553125,5/9/2024 18:57,391,Z001
LW24090153126,1/9/2024 12:48,74,Z008
LW24090353127,3/9/2024 16:31,201,Z001
LW24090153128,1/9/2024 12:48,95,Z008
LW24090153129,1/9/2024 12:48,222,Z003
LW24090553130,5/9/2024 18:57,83,Z007
LW24090453131,4/9/2024 09:30,461,Z003
LW24090253132,2/9/2024 13:02,396,Z003
LW24090453133,4/9/2024 09:30,55,Z003
LW24090353134,3/9/2024 16:31,188,Z008
LW24090253135,2/9/2024 13:02,472,Z008
LW24090353136,3/9/2024 16:31,208,Z008
LW24090553137,5/9/2024 18:57,107,Z003
LW24090353138,3/9/2024 16:31,49,Z001
LW24090453139,4/9/2024 09:30,156,Z008
LW24090553140,5/9/2024 18:57,181,Z008
LW24090253141,2/9/2024 13:02,72,Z007
LW24090353142,3/9/2024 16:31,154,Z001
LW24090253143,2/9/2024 13:02,431,Z003
LW24090453144,4/9/2024 09:30,214,Z007
LW24090453145,4/9/2024 09:30,451,Z003
LW24090353146,3/9/2024 16:31,177,Z007
LW24090253147,2/9/2024 13:02,463,Z001
LW24090453148,4/9/2024 09:30,228,Z008
LW24090253149,2/9/2024 13:02,177,Z008
LW24090453150,4/9/2024 09:30,24,Z003
LW24090453151,4/9/2024 09:30,74,Z001
LW24090453152,4/9/2024 09:30,73,Z007
LW24090353153,3/9/2024 16:31,75,Z008
LW24090353154,3/9/2024 16:31,30,Z001
LW24090553155,5/9/2024 18:57,484,Z001
LW24090153156,1/9/2024 12:48,123,Z007
LW24090353157,3/9/2024 16:31,391,Z008
LW24090253158,2/9/2024 13:02,425,Z003
LW24090353159,3/9/2024 16:31,353,Z007
LW24090253160,2/9/2024 13:02,296,Z001
LW24090153161,1/9/2024 12:48,59,Z001
LW24090353162,3/9/2024 16:31,89,Z007
LW24090353163,3/9/2024 16:31,129,Z007
LW24090253164,2/9/2024 13:02,326,Z001
LW24090253165,2/9/2024 13:02,412,Z007
LW24090453166,4/9/2024 09:30,327,Z008
LW24090353167,3/9/2024 16:31,297,Z008
LW24090153168,1/9/2024 12:48,476,Z008
LW24090153169,1/9/2024 12:48,212,Z003
